Source	Cluster	perClusterFreq	ClusterFreq	ClusterGenomeSize	perTotalFreq	TotalFreq	OdsRatio	pvalue	padj	AccnetGenomeSize	AccnetProteinSize	Type	TwinGroup	Description
Cluster_4003	8	1	1	1	0.7587939698492462	151	1.3178807947019868	0	0	199	27256	Cluster	Single	WP_042097432.1 phenoxybenzoate dioxygenase, partial [Escherichia coli]
Cluster_1944	8	1	1	1	0.5477386934673367	109	1.8256880733944953	0	0	199	27256	Cluster	Twin_639	WP_013009131.1 autoinducer 2 ABC transporter substrate-binding protein [Escherichia coli]
Cluster_26649	8	1	1	1	0.1708542713567839	34	5.852941176470589	0	0	199	27256	Cluster	Single	WP_000345346.1 MULTISPECIES: PTS ascorbate transporter subunit IIC [Enterobacteriaceae]
Cluster_28241	8	1	1	1	0.22110552763819097	44	4.5227272727272725	0	0	199	27256	Cluster	Twin_203	WP_000800866.1 MULTISPECIES: flagellar basal body L-ring protein FlgH [Enterobacteriaceae]
Cluster_5983	8	1	1	1	0.22613065326633167	45	4.4222222222222225	0	0	199	27256	Cluster	Twin_928	WP_001067489.1 MULTISPECIES: flagellar hook-length control protein FliK [Escherichia]
Cluster_3607	8	1	1	1	0.3768844221105528	75	2.6533333333333333	0	0	199	27256	Cluster	Single	WP_000005433.1 phage tail sheath family protein, partial [Escherichia coli]
Cluster_9327	8	1	1	1	0.06030150753768844	12	16.583333333333336	0	0	199	27256	Cluster	Single	WP_001388460.1 Clp protease, partial [Escherichia coli]
Cluster_18348	8	1	1	1	0.542713567839196	108	1.8425925925925926	0	0	199	27256	Cluster	Single	WP_042074389.1 PTS mannose transporter subunit IID, partial [Escherichia coli]
Cluster_3604	8	1	1	1	0.21608040201005024	43	4.627906976744186	0	0	199	27256	Cluster	Single	WP_000091306.1 hypothetical protein, partial [Escherichia coli]
Cluster_28514	8	1	1	1	0.2964824120603015	59	3.3728813559322033	0	0	199	27256	Cluster	Single	WP_027662900.1 terminase [Escherichia coli]
Cluster_22799	8	1	1	1	0.1507537688442211	30	6.633333333333334	0	0	199	27256	Cluster	Single	WP_038339149.1 fimbrial protein [Escherichia coli]
Cluster_428	8	1	1	1	0.20603015075376885	41	4.853658536585366	0	0	199	27256	Cluster	Single	WP_001169518.1 MULTISPECIES: flagellar motor stator protein MotA [Enterobacteriaceae]
Cluster_23001	8	1	1	1	0.04020100502512563	8	24.875	0	0	199	27256	Cluster	Twin_719	WP_073801718.1 hypothetical protein [Escherichia coli]
Cluster_22991	8	1	1	1	0.21105527638190955	42	4.738095238095238	0	0	199	27256	Cluster	Single	WP_001323494.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_23085	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_074132466.1 DNA-binding protein, partial [Escherichia coli]
Cluster_23155	8	1	1	1	0.7839195979899497	156	1.2756410256410258	0	0	199	27256	Cluster	Single	WP_038339745.1 transcriptional regulator LsrR [Escherichia coli]
Cluster_13342	8	1	1	1	0.02512562814070352	5	39.8	0	0	199	27256	Cluster	Single	WP_032146158.1 hypothetical protein [Escherichia coli]
Cluster_7702	8	1	1	1	0.7336683417085427	146	1.363013698630137	0	0	199	27256	Cluster	Single	WP_000454301.1 hypothetical protein [Escherichia coli]
Cluster_23153	8	1	1	1	0.020100502512562814	4	49.75	0	0	199	27256	Cluster	Single	WP_038341682.1 hypothetical protein [Escherichia coli]
Cluster_18682	8	1	1	1	0.20100502512562815	40	4.975	0	0	199	27256	Cluster	Single	WP_000587188.1 HlyD family secretion protein [Escherichia coli]
Cluster_26230	8	1	1	1	0.010050251256281407	2	99.5	0	0	199	27256	Cluster	Twin_747	WP_000702447.1 head-tail adaptor protein [Escherichia coli]
Cluster_28044	8	1	1	1	0.135678391959799	27	7.37037037037037	0	0	199	27256	Cluster	Single	WP_001576416.1 hypothetical protein [Escherichia coli]
Cluster_22970	8	1	1	1	0.20603015075376885	41	4.853658536585366	0	0	199	27256	Cluster	Single	WP_071779529.1 TraY domain-containing protein [Escherichia coli]
Cluster_1175	8	1	1	1	0.16080402010050251	32	6.21875	0	0	199	27256	Cluster	Single	WP_000150294.1 MULTISPECIES: hypothetical protein [Proteobacteria]
Cluster_12112	8	1	1	1	0.7286432160804021	145	1.3724137931034481	0	0	199	27256	Cluster	Single	WP_021565002.1 hypothetical protein [Escherichia coli]
Cluster_23190	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_004976019.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_12988	8	1	1	1	0.34673366834170855	69	2.8840579710144927	0	0	199	27256	Cluster	Single	WP_024187303.1 metal ABC transporter permease, partial [Escherichia coli]
Cluster_22547	8	1	1	1	0.2964824120603015	59	3.3728813559322033	0	0	199	27256	Cluster	Single	WP_001217979.1 membrane protein [Escherichia coli]
Cluster_1101	8	1	1	1	0.2562814070351759	51	3.9019607843137254	0	0	199	27256	Cluster	Twin_498	WP_001028073.1 MULTISPECIES: PTS fructose transporter subunit IIB [Enterobacteriaceae]
Cluster_23076	8	1	1	1	0.1457286432160804	29	6.862068965517242	0	0	199	27256	Cluster	Single	WP_038339148.1 MULTISPECIES: long polar fimbrial protein LpfE [Enterobacteriaceae]
Cluster_22923	8	1	1	1	0.18592964824120603	37	5.378378378378378	0	0	199	27256	Cluster	Single	WP_038339641.1 hypothetical protein [Escherichia coli]
Cluster_22844	8	1	1	1	0.21608040201005024	43	4.627906976744186	0	0	199	27256	Cluster	Twin_930	WP_074132121.1 flagellar biosynthesis protein FlgN [Escherichia coli]
Cluster_23121	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_005079684.1 MULTISPECIES: lipid A biosynthesis acyltransferase [Enterobacteriaceae]
Cluster_7912	8	1	1	1	0.2864321608040201	57	3.4912280701754383	0	0	199	27256	Cluster	Single	WP_057108698.1 DUF1482 domain-containing protein [Escherichia coli]
Cluster_29025	8	1	1	1	0.010050251256281407	2	99.5	0	0	199	27256	Cluster	Twin_210	WP_000648663.1 hypothetical protein [Escherichia coli]
Cluster_20827	8	1	1	1	0.22110552763819097	44	4.5227272727272725	0	0	199	27256	Cluster	Twin_203	WP_001396223.1 MULTISPECIES: flagellar basal body P-ring protein FlgI [Enterobacteriaceae]
Cluster_23150	8	1	1	1	0.010050251256281407	2	99.5	0	0	199	27256	Cluster	Single	WP_038341292.1 peptidase M35 [Escherichia coli]
Cluster_15048	8	1	1	1	0.4020100502512563	80	2.4875	0	0	199	27256	Cluster	Single	WP_097411910.1 GpE family phage tail protein, partial [Escherichia coli]
Cluster_23389	8	1	1	1	0.02512562814070352	5	39.8	0	0	199	27256	Cluster	Single	WP_001387502.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_7701	8	1	1	1	0.6381909547738693	127	1.5669291338582678	0	0	199	27256	Cluster	Single	WP_019842825.1 MULTISPECIES: Hok/Gef family protein [Enterobacteriaceae]
Cluster_23297	8	1	1	1	0.03015075376884422	6	33.16666666666667	0	0	199	27256	Cluster	Single	WP_001612355.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_23268	8	1	1	1	0.08040201005025126	16	12.4375	0	0	199	27256	Cluster	Single	WP_072035558.1 hypothetical protein [Escherichia coli]
Cluster_29719	8	1	1	1	0.08542713567839195	17	11.705882352941178	0	0	199	27256	Cluster	Single	WP_001242071.1 hypothetical protein [Escherichia coli]
Cluster_10842	8	1	1	1	0.18592964824120603	37	5.378378378378378	0	0	199	27256	Cluster	Single	WP_078165328.1 long polar fimbrial protein LpfA [Escherichia coli]
Cluster_23037	8	1	1	1	0.46733668341708545	93	2.139784946236559	0	0	199	27256	Cluster	Single	WP_077902609.1 phage tail protein, partial [Escherichia coli]
Cluster_23131	8	1	1	1	0.05527638190954774	11	18.09090909090909	0	0	199	27256	Cluster	Single	WP_073801721.1 hypothetical protein [Escherichia coli]
Cluster_16751	8	1	1	1	0.7587939698492462	151	1.3178807947019868	0	0	199	27256	Cluster	Single	WP_052987077.1 formate transporter FocA, partial [Escherichia coli]
Cluster_2691	8	1	1	1	0.6331658291457286	126	1.5793650793650795	0	0	199	27256	Cluster	Single	WP_027868265.1 2-keto-3-deoxy-L-rhamnonate aldolase [Escherichia coli]
Cluster_23091	8	1	1	1	0.010050251256281407	2	99.5	0	0	199	27256	Cluster	Single	WP_072035540.1 MULTISPECIES: conjugal transfer protein TrbF [Enterobacteriaceae]
Cluster_20386	8	1	1	1	0.24623115577889448	49	4.061224489795918	0	0	199	27256	Cluster	Single	WP_099357738.1 IS66 family insertion sequence hypothetical protein, partial [Escherichia coli]
Cluster_24787	8	1	1	1	0.1306532663316583	26	7.653846153846153	0	0	199	27256	Cluster	Single	WP_024243839.1 DUF1737 domain-containing protein, partial [Escherichia coli]
Cluster_6747	8	1	1	1	0.6633165829145728	132	1.5075757575757576	0	0	199	27256	Cluster	Single	WP_063610691.1 type II secretion system protein [Escherichia coli]
Cluster_8112	8	1	1	1	0.06532663316582915	13	15.307692307692307	0	0	199	27256	Cluster	Single	WP_000708866.1 K88 fimbrial protein A [Escherichia coli]
Cluster_22834	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_077782588.1 hypothetical protein [Escherichia coli]
Cluster_23315	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_021559335.1 UDP-glucose 4-epimerase GalE [Escherichia coli]
Cluster_23175	8	1	1	1	0.31155778894472363	62	3.2096774193548385	0	0	199	27256	Cluster	Single	WP_001030134.1 hypothetical protein [Escherichia coli]
Cluster_10303	8	1	1	1	0.17587939698492464	35	5.685714285714285	0	0	199	27256	Cluster	Single	WP_063278272.1 LacI family transcriptional regulator [Escherichia coli]
Cluster_23208	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_005119556.1 MULTISPECIES: reverse transcriptase, partial [Enterobacteriaceae]
Cluster_9173	8	1	1	1	0.20603015075376885	41	4.853658536585366	0	0	199	27256	Cluster	Single	WP_000804062.1 MULTISPECIES: tetracycline efflux MFS transporter Tet(A), partial [Enterobacteriaceae]
Cluster_22774	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_038340459.1 hypothetical protein [Escherichia coli]
Cluster_13440	8	1	1	1	0.5125628140703518	102	1.9509803921568627	0	0	199	27256	Cluster	Single	WP_074454675.1 sugar ABC transporter ATP-binding protein [Escherichia coli]
Cluster_26222	8	1	1	1	0.5678391959798995	113	1.7610619469026547	0	0	199	27256	Cluster	Single	WP_001186473.1 phenylacetic acid degradation bifunctional protein PaaZ [Escherichia coli]
Cluster_21868	8	1	1	1	0.6532663316582915	130	1.5307692307692307	0	0	199	27256	Cluster	Single	WP_000643323.1 xanthine dehydrogenase family protein subunit M [Escherichia coli]
Cluster_10921	8	1	1	1	0.11055276381909548	22	9.045454545454545	0	0	199	27256	Cluster	Single	WP_078165654.1 alpha/beta hydrolase, partial [Escherichia coli]
Cluster_23164	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_073801244.1 alcohol dehydrogenase [Escherichia coli]
Cluster_28619	8	1	1	1	0.22110552763819097	44	4.5227272727272725	0	0	199	27256	Cluster	Twin_203	WP_024247804.1 flagellar motor switch protein FliG [Escherichia coli]
Cluster_29648	8	1	1	1	0.7638190954773869	152	1.3092105263157896	0	0	199	27256	Cluster	Single	WP_001451674.1 adhesin [Escherichia coli]
Cluster_24362	8	1	1	1	0.6080402010050251	121	1.6446280991735538	0	0	199	27256	Cluster	Single	WP_065768848.1 hypothetical protein, partial [Escherichia coli]
Cluster_23277	8	1	1	1	0.3065326633165829	61	3.262295081967213	0	0	199	27256	Cluster	Single	WP_000920573.1 MULTISPECIES: tail protein [Enterobacteriaceae]
Cluster_25872	8	1	1	1	0.07035175879396985	14	14.214285714285715	0	0	199	27256	Cluster	Twin_1323	WP_058100848.1 DsbC family protein [Escherichia coli]
Cluster_22748	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_077782632.1 MULTISPECIES: DUF551 domain-containing protein [Enterobacteriaceae]
Cluster_11889	8	1	1	1	0.6231155778894473	124	1.6048387096774193	0	0	199	27256	Cluster	Single	WP_000989336.1 MULTISPECIES: complement resistance protein TraT [Enterobacteriaceae]
Cluster_6733	8	1	1	1	0.07537688442211055	15	13.266666666666667	0	0	199	27256	Cluster	Twin_337	WP_063610713.1 DUF4054 domain-containing protein, partial [Escherichia coli]
Cluster_19160	8	1	1	1	0.7788944723618091	155	1.2838709677419353	0	0	199	27256	Cluster	Single	WP_097475567.1 hypothetical protein [Escherichia coli]
Cluster_2809	8	1	1	1	0.6130653266331658	122	1.6311475409836065	0	0	199	27256	Cluster	Single	WP_000445155.1 DUF1016 domain-containing protein [Escherichia coli]
Cluster_22982	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_073801923.1 acetyltransferase [Escherichia coli]
Cluster_13483	8	1	1	1	0.6683417085427136	133	1.4962406015037595	0	0	199	27256	Cluster	Single	WP_077248678.1 hypothetical protein [Escherichia coli]
Cluster_2824	8	1	1	1	0.23618090452261306	47	4.23404255319149	0	0	199	27256	Cluster	Single	WP_077821538.1 T3SS effector protein NleE [Escherichia coli]
Cluster_22918	8	1	1	1	0.010050251256281407	2	99.5	0	0	199	27256	Cluster	Single	WP_077902596.1 hypothetical protein [Escherichia coli]
Cluster_23336	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_000169553.1 MULTISPECIES: transposase [Enterobacteriaceae]
Cluster_22965	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_010921676.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_23189	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_005059327.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_20251	8	1	1	1	0.4824120603015075	96	2.072916666666667	0	0	199	27256	Cluster	Single	WP_088551998.1 type-F conjugative transfer system pilin assembly protein TraF, partial [Escherichia coli]
Cluster_15181	8	1	1	1	0.3417085427135678	68	2.9264705882352944	0	0	199	27256	Cluster	Single	WP_097453824.1 hypothetical protein, partial [Escherichia coli]
Cluster_29232	8	1	1	1	0.04522613065326633	9	22.11111111111111	0	0	199	27256	Cluster	Single	WP_096975810.1 translation initiation factor IF-2 [Escherichia coli]
Cluster_22827	8	1	1	1	0.05527638190954774	11	18.09090909090909	0	0	199	27256	Cluster	Twin_1041	WP_000177359.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_2183	8	1	1	1	0.04020100502512563	8	24.875	0	0	199	27256	Cluster	Twin_258	WP_001080767.1 MULTISPECIES: lytic transglycosylase [Enterobacteriaceae]
Cluster_30359	8	1	1	1	0.7889447236180904	157	1.267515923566879	0	0	199	27256	Cluster	Single	WP_001607275.1 carbohydrate ABC transporter substrate-binding protein [Escherichia coli]
Cluster_29686	8	1	1	1	0.6180904522613065	123	1.6178861788617886	0	0	199	27256	Cluster	Single	WP_069198034.1 type VI secretion system ATPase TssH, partial [Escherichia coli]
Cluster_27892	8	1	1	1	0.08040201005025126	16	12.4375	0	0	199	27256	Cluster	Single	WP_072794459.1 DUF3277 domain-containing protein [Escherichia coli]
Cluster_23058	8	1	1	1	0.06532663316582915	13	15.307692307692307	0	0	199	27256	Cluster	Single	WP_077902624.1 hypothetical protein [Escherichia coli]
Cluster_23239	8	1	1	1	0.04020100502512563	8	24.875	0	0	199	27256	Cluster	Single	WP_038339137.1 hypothetical protein [Escherichia coli]
Cluster_10918	8	1	1	1	0.01507537688442211	3	66.33333333333334	0	0	199	27256	Cluster	Twin_1116	WP_072095768.1 addiction module toxin RelE [Escherichia coli]
Cluster_9065	8	1	1	1	0.271356783919598	54	3.685185185185185	0	0	199	27256	Cluster	Single	WP_000143884.1 hypothetical protein [Escherichia coli]
Cluster_4025	8	1	1	1	0.07537688442211055	15	13.266666666666667	0	0	199	27256	Cluster	Single	WP_000960078.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_23070	8	1	1	1	0.05025125628140704	10	19.9	0	0	199	27256	Cluster	Twin_587	WP_073841024.1 DUF72 domain-containing protein [Escherichia coli]
Cluster_28941	8	1	1	1	0.01507537688442211	3	66.33333333333334	0	0	199	27256	Cluster	Single	WP_096975878.1 group II intron reverse transcriptase/maturase [Escherichia coli]
Cluster_22831	8	1	1	1	0.07035175879396985	14	14.214285714285715	0	0	199	27256	Cluster	Twin_79	WP_024196828.1 MULTISPECIES: transcriptional regulator [Enterobacteriaceae]
Cluster_23413	8	1	1	1	0.45226130653266333	90	2.2111111111111112	0	0	199	27256	Cluster	Single	WP_071788183.1 MULTISPECIES: replication protein RepA4 [Enterobacteriaceae]
Cluster_29149	8	1	1	1	0.08542713567839195	17	11.705882352941178	0	0	199	27256	Cluster	Single	WP_096975611.1 AAA family ATPase [Escherichia coli]
Cluster_27807	8	1	1	1	0.020100502512562814	4	49.75	0	0	199	27256	Cluster	Single	WP_000033296.1 tail tape measure protein [Escherichia coli]
Cluster_24301	8	1	1	1	0.457286432160804	91	2.186813186813187	0	0	199	27256	Cluster	Single	WP_023351542.1 DNA-invertase lambdoid prophage e14 [Escherichia coli]
Cluster_13553	8	1	1	1	0.36180904522613067	72	2.763888888888889	0	0	199	27256	Cluster	Twin_338	WP_001586380.1 xylulose kinase [Escherichia coli]
Cluster_22822	8	1	1	1	0.21608040201005024	43	4.627906976744186	0	0	199	27256	Cluster	Single	WP_074132179.1 plasmid SOS inhibition protein A [Escherichia coli]
Cluster_7713	8	1	1	1	0.7286432160804021	145	1.3724137931034481	0	0	199	27256	Cluster	Single	WP_001586781.1 MULTISPECIES: AraC family transcriptional regulator [Enterobacteriaceae]
Cluster_23134	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_000259004.1 MULTISPECIES: head-tail joining protein [Enterobacteriaceae]
Cluster_16770	8	1	1	1	0.02512562814070352	5	39.8	0	0	199	27256	Cluster	Single	WP_072188134.1 hypothetical protein, partial [Escherichia coli]
Cluster_14447	8	1	1	1	0.7487437185929648	149	1.3355704697986577	0	0	199	27256	Cluster	Single	WP_032175751.1 hypothetical protein [Escherichia coli]
Cluster_12811	8	1	1	1	0.2914572864321608	58	3.431034482758621	0	0	199	27256	Cluster	Single	WP_001428102.1 antibiotic acetyltransferase [Escherichia coli]
Cluster_2114	8	1	1	1	0.1507537688442211	30	6.633333333333334	0	0	199	27256	Cluster	Twin_1454	WP_001460015.1 fimbrial protein [Escherichia coli]
Cluster_15425	8	1	1	1	0.5477386934673367	109	1.8256880733944953	0	0	199	27256	Cluster	Twin_639	WP_000152767.1 MULTISPECIES: ASCH domain-containing protein [Escherichia]
Cluster_23105	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_038340778.1 IpaD/SipD/SspD family type III secretion system needle tip protein [Escherichia coli]
Cluster_28512	8	1	1	1	0.22110552763819097	44	4.5227272727272725	0	0	199	27256	Cluster	Twin_203	WP_021540754.1 flagellar biosynthesis anti-sigma factor FlgM [Escherichia coli]
Cluster_8841	8	1	1	1	0.19095477386934673	38	5.236842105263158	0	0	199	27256	Cluster	Single	WP_071533493.1 hypothetical protein [Escherichia coli]
Cluster_9777	8	1	1	1	0.02512562814070352	5	39.8	0	0	199	27256	Cluster	Single	WP_071600125.1 DUF2726 domain-containing protein [Escherichia coli]
Cluster_22974	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_052239143.1 hypothetical protein [Escherichia coli]
Cluster_23187	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_001343187.1 MULTISPECIES: hypothetical protein [Enterobacteriaceae]
Cluster_15230	8	1	1	1	0.34673366834170855	69	2.8840579710144927	0	0	199	27256	Cluster	Single	WP_001353169.1 MULTISPECIES: hypothetical protein [Escherichia]
Cluster_15303	8	1	1	1	0.678391959798995	135	1.4740740740740739	0	0	199	27256	Cluster	Single	WP_000135096.1 MULTISPECIES: type II secretion system protein GspC [Escherichia]
Cluster_1817	8	1	1	1	0.6331658291457286	126	1.5793650793650795	0	0	199	27256	Cluster	Single	WP_032161855.1 hypothetical protein [Escherichia coli]
Cluster_23234	8	1	1	1	0.02512562814070352	5	39.8	0	0	199	27256	Cluster	Twin_933	WP_001048455.1 MULTISPECIES: XRE family transcriptional regulator [Enterobacteriaceae]
Cluster_23044	8	1	1	1	0.005025125628140704	1	199	0	0	199	27256	Cluster	Single	WP_052239171.1 phage tail tape measure protein [Escherichia coli]
Cluster_23028	8	1	1	1	0.04020100502512563	8	24.875	0	0	199	27256	Cluster	Single	WP_073848794.1 IS630 family transposase, partial [Escherichia coli]
Cluster_11840	8	1	1	1	0.41708542713567837	83	2.397590361445783	0	0	199	27256	Cluster	Single	WP_059322909.1 heme anaerobic degradation radical SAM methyltransferase ChuW/HutW, partial [Escherichia coli]
Cluster_9516	8	1	1	1	0.7688442211055276	153	1.3006535947712419	0	0	199	27256	Cluster	Single	WP_001744026.1 hydrogenase-4 component C [Escherichia coli]
Cluster_20300	8	1	1	1	0.4120603015075377	82	2.426829268292683	0	0	199	27256	Cluster	Single	WP_074516154.1 transcriptional regulator [Escherichia coli]
